             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
      3933764_8238     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8239     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8240     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8241     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8242     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8243     nodes task_arr   phyada  R    8:24:22      1 node037
      3933764_8226     nodes task_arr   phyada  R    8:36:41      1 node031
      3933764_8184     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8185     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8186     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8187     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8188     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8189     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8190     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8191     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8192     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8193     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8194     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8195     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8196     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8197     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8198     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8199     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8200     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8201     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8202     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8203     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8204     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8205     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8206     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8207     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8208     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8209     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8210     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8211     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8212     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8213     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8214     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8215     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8216     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8217     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8218     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8219     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8220     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8221     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8222     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8223     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8224     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8225     nodes task_arr   phyada  R    8:37:42      1 node041
      3933764_8182     nodes task_arr   phyada  R    8:39:45      1 node013
      3933764_8180     nodes task_arr   phyada  R    8:42:50      1 node008
      3933764_8167     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8168     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8169     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8170     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8171     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8172     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8173     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8174     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8175     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8176     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8177     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8178     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8179     nodes task_arr   phyada  R    8:45:54      1 node040
      3933764_8142     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8143     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8144     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8145     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8146     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8147     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8148     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8149     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8150     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8151     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8152     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8153     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8154     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8155     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8156     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8157     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8158     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8159     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8160     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8161     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8162     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8163     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8164     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8165     nodes task_arr   phyada  R    8:47:56      1 node012
      3933764_8114     nodes task_arr   phyada  R    8:47:57      1 node028
      3933764_8115     nodes task_arr   phyada  R    8:47:57      1 node008
      3933764_8116     nodes task_arr   phyada  R    8:47:57      1 node008
      3933764_8117     nodes task_arr   phyada  R    8:47:57      1 node008
      3933764_8118     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8119     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8120     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8121     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8122     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8123     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8124     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8125     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8126     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8127     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8128     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8129     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8130     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8131     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8132     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8133     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8134     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8135     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8136     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8137     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8138     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8139     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8140     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8141     nodes task_arr   phyada  R    8:47:57      1 node012
      3933764_8097     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8098     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8099     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8100     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8101     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8102     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8103     nodes task_arr   phyada  R    8:48:59      1 node013
      3933764_8104     nodes task_arr   phyada  R    8:48:59      1 node050
      3933764_8096     nodes task_arr   phyada  R    8:50:01      1 node040
      3933764_8094     nodes task_arr   phyada  R    8:51:04      1 node008
      3933764_8090     nodes task_arr   phyada  R    8:52:07      1 node008
      3933764_8091     nodes task_arr   phyada  R    8:52:07      1 node008
      3933764_8092     nodes task_arr   phyada  R    8:52:07      1 node008
      3933764_8086     nodes task_arr   phyada  R    8:53:09      1 node008
      3933764_8087     nodes task_arr   phyada  R    8:53:09      1 node026
      3933764_8088     nodes task_arr   phyada  R    8:53:09      1 node028
      3933764_8089     nodes task_arr   phyada  R    8:53:09      1 node028
      3933764_8084     nodes task_arr   phyada  R    8:55:15      1 node028
      3933764_8083     nodes task_arr   phyada  R    8:56:17      1 node028
      3933764_8081     nodes task_arr   phyada  R    8:57:20      1 node026
      3933764_8082     nodes task_arr   phyada  R    8:57:20      1 node028
      3933764_8077     nodes task_arr   phyada  R    8:59:25      1 node026
      3933764_8078     nodes task_arr   phyada  R    8:59:25      1 node026
      3933764_8079     nodes task_arr   phyada  R    8:59:25      1 node028
      3933764_8080     nodes task_arr   phyada  R    8:59:25      1 node028
      3933764_8074     nodes task_arr   phyada  R    9:00:28      1 node046
      3933764_8075     nodes task_arr   phyada  R    9:00:28      1 node046
      3933764_8076     nodes task_arr   phyada  R    9:00:28      1 node046
      3933764_8069     nodes task_arr   phyada  R    9:01:30      1 node026
      3933764_8070     nodes task_arr   phyada  R    9:01:30      1 node046
      3933764_8071     nodes task_arr   phyada  R    9:01:30      1 node046
      3933764_8072     nodes task_arr   phyada  R    9:01:30      1 node046
      3933764_8073     nodes task_arr   phyada  R    9:01:30      1 node046
      3933764_8068     nodes task_arr   phyada  R    9:03:35      1 node024
      3933764_8066     nodes task_arr   phyada  R    9:04:38      1 node040
      3933764_8067     nodes task_arr   phyada  R    9:04:38      1 node040
      3933764_8065     nodes task_arr   phyada  R    9:07:46      1 node028
      3933764_8063     nodes task_arr   phyada  R    9:08:48      1 node024
      3933764_8064     nodes task_arr   phyada  R    9:08:48      1 node028
      3933764_8061     nodes task_arr   phyada  R    9:10:53      1 node004
      3933764_8056     nodes task_arr   phyada  R    9:12:59      1 node004
      3933764_8058     nodes task_arr   phyada  R    9:12:59      1 node024
      3933764_8059     nodes task_arr   phyada  R    9:12:59      1 node028
      3933764_8055     nodes task_arr   phyada  R    9:14:01      1 node024
      3933764_8036     nodes task_arr   phyada  R    9:15:03      1 node008
      3933764_8037     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8038     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8039     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8040     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8041     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8042     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8043     nodes task_arr   phyada  R    9:15:03      1 node028
      3933764_8044     nodes task_arr   phyada  R    9:15:03      1 node028
